Episode no = 100; won: False; iter_time_steps = 29; Q(s,a) = -0.7007738802673569; score = -508.0; mean_score/100_episodes = -461.72; reward = -506.0; mean_reward/100_episodes = -452.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-20 14:29:25
Episode no = 134600; won: False; iter_time_steps = 159; Q(s,a) = 195.89614825030804; score = 32.0; mean_score/100_episodes = -102.53; reward = 101.0; mean_reward/100_episodes = -108.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 00:34:37
Episode no = 134700; won: False; iter_time_steps = 34; Q(s,a) = 195.48046806652044; score = -253.0; mean_score/100_episodes = -36.21; reward = -236.0; mean_reward/100_episodes = -50.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 00:36:13
Episode no = 134800; won: False; iter_time_steps = 9; Q(s,a) = 195.9656250776641; score = -428.0; mean_score/100_episodes = 0.55; reward = -420.0; mean_reward/100_episodes = -44.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 00:37:48
Episode no = 134900; won: False; iter_time_steps = 68; Q(s,a) = 222.34853177151052; score = 143.0; mean_score/100_episodes = -2.99; reward = 34.0; mean_reward/100_episodes = -35.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 00:39:19
Episode no = 135000; won: False; iter_time_steps = 76; Q(s,a) = 195.6015446478137; score = 205.0; mean_score/100_episodes = -10.96; reward = 114.0; mean_reward/100_episodes = -32.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 00:40:52
Episode no = 135100; won: False; iter_time_steps = 11; Q(s,a) = 196.82934613307648; score = -410.0; mean_score/100_episodes = -31.38; reward = -400.0; mean_reward/100_episodes = -46.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 00:42:39
Episode no = 135200; won: False; iter_time_steps = 37; Q(s,a) = 194.60242537184607; score = -236.0; mean_score/100_episodes = -36.94; reward = -206.0; mean_reward/100_episodes = -53.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 00:44:14
Episode no = 135300; won: False; iter_time_steps = 263; Q(s,a) = 197.41420850393038; score = 788.0; mean_score/100_episodes = 27.97; reward = 414.0; mean_reward/100_episodes = 0.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 00:46:03
Episode no = 135400; won: False; iter_time_steps = 12; Q(s,a) = 196.63525496332298; score = -421.0; mean_score/100_episodes = -122.14; reward = -412.0; mean_reward/100_episodes = -121.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 00:47:18
Episode no = 135500; won: False; iter_time_steps = 16; Q(s,a) = 195.3545144218258; score = -405.0; mean_score/100_episodes = 45.67; reward = -394.0; mean_reward/100_episodes = 1.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 00:48:57
Episode no = 135600; won: False; iter_time_steps = 160; Q(s,a) = 218.33001265643315; score = 321.0; mean_score/100_episodes = 17.44; reward = 239.0; mean_reward/100_episodes = -0.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 00:50:53
Episode no = 135700; won: False; iter_time_steps = 118; Q(s,a) = 230.5314122437347; score = 383.0; mean_score/100_episodes = 62.97; reward = 123.0; mean_reward/100_episodes = 13.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 00:52:37
Episode no = 135800; won: False; iter_time_steps = 319; Q(s,a) = 207.9837121890308; score = 382.0; mean_score/100_episodes = -26.99; reward = 164.0; mean_reward/100_episodes = -39.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 00:54:16
Episode no = 135900; won: False; iter_time_steps = 381; Q(s,a) = 196.93398926774213; score = 30.0; mean_score/100_episodes = 73.81; reward = 121.0; mean_reward/100_episodes = 29.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 00:56:05
Episode no = 136000; won: False; iter_time_steps = 407; Q(s,a) = 197.32603814855608; score = -146.0; mean_score/100_episodes = -94.01; reward = -70.0; mean_reward/100_episodes = -101.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 00:57:34
Episode no = 136100; won: False; iter_time_steps = 150; Q(s,a) = 195.12647920314006; score = 271.0; mean_score/100_episodes = -14.49; reward = 363.0; mean_reward/100_episodes = -43.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 00:59:01
Episode no = 136200; won: False; iter_time_steps = 172; Q(s,a) = 223.30407378287114; score = 299.0; mean_score/100_episodes = -36.29; reward = 227.0; mean_reward/100_episodes = -58.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:00:39
Episode no = 136300; won: False; iter_time_steps = 37; Q(s,a) = 195.90690215072814; score = -286.0; mean_score/100_episodes = -57.31; reward = -250.0; mean_reward/100_episodes = -76.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:02:17
Episode no = 136400; won: False; iter_time_steps = 243; Q(s,a) = 200.21496745113595; score = 118.0; mean_score/100_episodes = -50.88; reward = 35.0; mean_reward/100_episodes = -59.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:03:48
Episode no = 136500; won: False; iter_time_steps = 272; Q(s,a) = 202.22699970530186; score = 89.0; mean_score/100_episodes = 27.77; reward = 175.0; mean_reward/100_episodes = -12.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 01:05:33
Episode no = 136600; won: False; iter_time_steps = 76; Q(s,a) = 198.5791678905083; score = -155.0; mean_score/100_episodes = -52.56; reward = -113.0; mean_reward/100_episodes = -71.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:07:01
Episode no = 136700; won: False; iter_time_steps = 344; Q(s,a) = 197.2192635965172; score = -193.0; mean_score/100_episodes = 29.19; reward = -117.0; mean_reward/100_episodes = -22.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:08:41
Episode no = 136800; won: False; iter_time_steps = 176; Q(s,a) = 198.44651200847832; score = -115.0; mean_score/100_episodes = -56.12; reward = -59.0; mean_reward/100_episodes = -82.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:10:16
Episode no = 136900; won: False; iter_time_steps = 277; Q(s,a) = 196.2499722705543; score = -416.0; mean_score/100_episodes = 32.93; reward = -369.0; mean_reward/100_episodes = -1.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:12:01
Episode no = 137000; won: False; iter_time_steps = 61; Q(s,a) = 196.16234597521105; score = -130.0; mean_score/100_episodes = -65.63; reward = -76.0; mean_reward/100_episodes = -84.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 01:13:30
Episode no = 137100; won: False; iter_time_steps = 182; Q(s,a) = 226.39770222425193; score = 59.0; mean_score/100_episodes = -51.85; reward = -47.0; mean_reward/100_episodes = -77.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:15:08
Episode no = 137200; won: False; iter_time_steps = 256; Q(s,a) = 200.42810378002275; score = 455.0; mean_score/100_episodes = -74.25; reward = 227.0; mean_reward/100_episodes = -92.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:16:38
Episode no = 137300; won: False; iter_time_steps = 21; Q(s,a) = 195.53898146988175; score = -350.0; mean_score/100_episodes = -13.46; reward = -333.0; mean_reward/100_episodes = -41.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:18:10
Episode no = 137400; won: False; iter_time_steps = 98; Q(s,a) = 195.5543987678074; score = 133.0; mean_score/100_episodes = -48.57; reward = 26.0; mean_reward/100_episodes = -76.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:19:47
Episode no = 137500; won: False; iter_time_steps = 392; Q(s,a) = 231.5472436082009; score = 259.0; mean_score/100_episodes = -44.13; reward = 205.0; mean_reward/100_episodes = -56.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:21:16
Episode no = 137600; won: False; iter_time_steps = 32; Q(s,a) = 194.92423576136656; score = -261.0; mean_score/100_episodes = -43.08; reward = -245.0; mean_reward/100_episodes = -50.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:22:46
Episode no = 137700; won: False; iter_time_steps = 14; Q(s,a) = 196.27871600489283; score = -403.0; mean_score/100_episodes = -62.03; reward = -403.0; mean_reward/100_episodes = -68.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:24:16
Episode no = 137800; won: False; iter_time_steps = 26; Q(s,a) = 195.05618826391205; score = -275.0; mean_score/100_episodes = -61.5; reward = -250.0; mean_reward/100_episodes = -84.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:25:33
Episode no = 137900; won: False; iter_time_steps = 20; Q(s,a) = 196.30041407565406; score = -349.0; mean_score/100_episodes = -20.3; reward = -343.0; mean_reward/100_episodes = -43.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:27:16
Episode no = 138000; won: False; iter_time_steps = 132; Q(s,a) = 196.345967493766; score = -261.0; mean_score/100_episodes = -16.54; reward = -224.0; mean_reward/100_episodes = -35.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 01:28:55
Episode no = 138100; won: False; iter_time_steps = 84; Q(s,a) = 195.2682476630082; score = 37.0; mean_score/100_episodes = -39.18; reward = 99.0; mean_reward/100_episodes = -51.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:30:21
Episode no = 138200; won: False; iter_time_steps = 18; Q(s,a) = 194.56922105273281; score = -377.0; mean_score/100_episodes = -40.76; reward = -363.0; mean_reward/100_episodes = -67.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:31:49
Episode no = 138300; won: False; iter_time_steps = 71; Q(s,a) = 231.46396759271457; score = 200.0; mean_score/100_episodes = -33.58; reward = 97.0; mean_reward/100_episodes = -52.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-22 01:33:26
Episode no = 138400; won: False; iter_time_steps = 152; Q(s,a) = 195.13863330661684; score = 49.0; mean_score/100_episodes = -16.68; reward = 119.0; mean_reward/100_episodes = -53.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 01:35:03
Episode no = 138500; won: False; iter_time_steps = 29; Q(s,a) = 193.94729999183397; score = -298.0; mean_score/100_episodes = -66.21; reward = -275.0; mean_reward/100_episodes = -93.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:36:52
Episode no = 138600; won: True; iter_time_steps = 311; Q(s,a) = 196.00961221261718; score = 1360.0; mean_score/100_episodes = -18.47; reward = 897.0; mean_reward/100_episodes = -50.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 01:38:31
Episode no = 138700; won: False; iter_time_steps = 37; Q(s,a) = 195.86079457535797; score = -176.0; mean_score/100_episodes = 35.8; reward = -140.0; mean_reward/100_episodes = -6.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:40:18
Episode no = 138800; won: False; iter_time_steps = 227; Q(s,a) = 227.9950997747838; score = 14.0; mean_score/100_episodes = -45.14; reward = -92.0; mean_reward/100_episodes = -73.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:41:53
Episode no = 138900; won: False; iter_time_steps = 112; Q(s,a) = 194.87587786680498; score = -151.0; mean_score/100_episodes = 27.87; reward = -105.0; mean_reward/100_episodes = -10.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:43:41
Episode no = 139000; won: False; iter_time_steps = 118; Q(s,a) = 194.7317891107586; score = 453.0; mean_score/100_episodes = 56.25; reward = 369.0; mean_reward/100_episodes = 13.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-22 01:45:33
Episode no = 139100; won: False; iter_time_steps = 12; Q(s,a) = 195.03065329429393; score = -421.0; mean_score/100_episodes = -75.49; reward = -412.0; mean_reward/100_episodes = -92.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 01:47:15
Episode no = 139200; won: False; iter_time_steps = 182; Q(s,a) = 194.49814617773288; score = 319.0; mean_score/100_episodes = 18.32; reward = 239.0; mean_reward/100_episodes = -15.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:48:57
Episode no = 139300; won: False; iter_time_steps = 415; Q(s,a) = 195.1002995354766; score = 406.0; mean_score/100_episodes = 46.34; reward = 200.0; mean_reward/100_episodes = -2.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:50:47
Episode no = 139400; won: False; iter_time_steps = 146; Q(s,a) = 195.66611344004178; score = 225.0; mean_score/100_episodes = -11.92; reward = 143.0; mean_reward/100_episodes = -34.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 01:52:33
Episode no = 139500; won: False; iter_time_steps = 143; Q(s,a) = 195.08035106201862; score = 118.0; mean_score/100_episodes = -77.75; reward = 194.0; mean_reward/100_episodes = -82.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:53:47
Episode no = 139600; won: False; iter_time_steps = 108; Q(s,a) = 196.18986777357492; score = 133.0; mean_score/100_episodes = -28.81; reward = 207.0; mean_reward/100_episodes = -54.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-22 01:55:21
Episode no = 139700; won: False; iter_time_steps = 96; Q(s,a) = 217.11603578538583; score = 315.0; mean_score/100_episodes = -47.8; reward = 237.0; mean_reward/100_episodes = -62.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-22 01:56:56
