Episode no = 100; won: False; iter_time_steps = 10; Q(s,a) = -0.14954057989401956; score = -509.0; mean_score/100_episodes = -509.04; reward = -509.0; mean_reward/100_episodes = -508.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-10 14:19:41
Episode no = 90800; won: True; iter_time_steps = 17; Q(s,a) = 434.8241963539892; score = 504.0; mean_score/100_episodes = 299.52; reward = 95.0; mean_reward/100_episodes = -27.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:51:04
Episode no = 90900; won: True; iter_time_steps = 18; Q(s,a) = 415.74382702447207; score = 503.0; mean_score/100_episodes = 289.44; reward = 94.0; mean_reward/100_episodes = -33.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:51:18
Episode no = 91000; won: True; iter_time_steps = 18; Q(s,a) = 422.5145157129054; score = 503.0; mean_score/100_episodes = 329.35; reward = 94.0; mean_reward/100_episodes = -9.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:51:32
Episode no = 91100; won: False; iter_time_steps = 20; Q(s,a) = 259.4358163002229; score = -509.0; mean_score/100_episodes = 287.76; reward = -508.0; mean_reward/100_episodes = -35.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:51:47
Episode no = 91200; won: True; iter_time_steps = 16; Q(s,a) = 355.4048557989338; score = 505.0; mean_score/100_episodes = 289.45; reward = 96.0; mean_reward/100_episodes = -33.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:52:01
Episode no = 91300; won: True; iter_time_steps = 24; Q(s,a) = 335.0789860697748; score = 497.0; mean_score/100_episodes = 288.75; reward = 88.0; mean_reward/100_episodes = -34.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:52:15
Episode no = 91400; won: False; iter_time_steps = 14; Q(s,a) = 289.4276225579166; score = -503.0; mean_score/100_episodes = 329.79; reward = -502.0; mean_reward/100_episodes = -9.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:52:29
Episode no = 91500; won: True; iter_time_steps = 17; Q(s,a) = 387.02768965663984; score = 504.0; mean_score/100_episodes = 257.34; reward = 95.0; mean_reward/100_episodes = -53.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 17:52:44
Episode no = 91600; won: True; iter_time_steps = 23; Q(s,a) = 445.3064567567214; score = 498.0; mean_score/100_episodes = 308.63; reward = 89.0; mean_reward/100_episodes = -22.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 17:52:59
Episode no = 91700; won: True; iter_time_steps = 17; Q(s,a) = 426.8985057563223; score = 504.0; mean_score/100_episodes = 328.74; reward = 95.0; mean_reward/100_episodes = -10.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:53:13
Episode no = 91800; won: True; iter_time_steps = 20; Q(s,a) = 277.3085996169506; score = 501.0; mean_score/100_episodes = 267.77; reward = 92.0; mean_reward/100_episodes = -46.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 17:53:29
Episode no = 91900; won: False; iter_time_steps = 18; Q(s,a) = 139.46272745993974; score = -507.0; mean_score/100_episodes = 319.05; reward = -506.0; mean_reward/100_episodes = -16.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 17:53:43
Episode no = 92000; won: True; iter_time_steps = 24; Q(s,a) = 344.3884857380547; score = 497.0; mean_score/100_episodes = 317.85; reward = 88.0; mean_reward/100_episodes = -17.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 17:53:58
Episode no = 92100; won: True; iter_time_steps = 20; Q(s,a) = 286.3261388162406; score = 501.0; mean_score/100_episodes = 349.96; reward = 92.0; mean_reward/100_episodes = 2.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 17:54:12
Episode no = 92200; won: True; iter_time_steps = 17; Q(s,a) = 397.2643673126227; score = 504.0; mean_score/100_episodes = 279.34; reward = 95.0; mean_reward/100_episodes = -39.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 17:54:26
Episode no = 92300; won: True; iter_time_steps = 20; Q(s,a) = 385.59263316776173; score = 501.0; mean_score/100_episodes = 330.12; reward = 92.0; mean_reward/100_episodes = -9.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:54:40
Episode no = 92400; won: True; iter_time_steps = 19; Q(s,a) = 433.6208145863837; score = 502.0; mean_score/100_episodes = 319.35; reward = 93.0; mean_reward/100_episodes = -15.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 17:54:54
Episode no = 92500; won: False; iter_time_steps = 25; Q(s,a) = 104.28993543747228; score = -514.0; mean_score/100_episodes = 238.57; reward = -513.0; mean_reward/100_episodes = -63.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 17:55:09
Episode no = 92600; won: True; iter_time_steps = 18; Q(s,a) = 348.33920762947724; score = 503.0; mean_score/100_episodes = 318.88; reward = 94.0; mean_reward/100_episodes = -16.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 17:55:23
Episode no = 92700; won: True; iter_time_steps = 16; Q(s,a) = 397.8664100940582; score = 505.0; mean_score/100_episodes = 289.51; reward = 96.0; mean_reward/100_episodes = -33.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 17:55:37
Episode no = 92800; won: True; iter_time_steps = 18; Q(s,a) = 331.9540305617686; score = 503.0; mean_score/100_episodes = 339.71; reward = 94.0; mean_reward/100_episodes = -3.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 17:55:51
Episode no = 92900; won: True; iter_time_steps = 18; Q(s,a) = 442.0459929351684; score = 503.0; mean_score/100_episodes = 329.31; reward = 94.0; mean_reward/100_episodes = -9.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 17:56:06
Episode no = 93000; won: True; iter_time_steps = 24; Q(s,a) = 331.6553946527559; score = 497.0; mean_score/100_episodes = 269.07; reward = 88.0; mean_reward/100_episodes = -45.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 17:56:20
Episode no = 93100; won: True; iter_time_steps = 17; Q(s,a) = 436.88473823186973; score = 504.0; mean_score/100_episodes = 308.17; reward = 95.0; mean_reward/100_episodes = -22.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 17:56:35
Episode no = 93200; won: True; iter_time_steps = 18; Q(s,a) = 398.73858266325936; score = 503.0; mean_score/100_episodes = 359.87; reward = 94.0; mean_reward/100_episodes = 8.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 17:56:49
Episode no = 93300; won: True; iter_time_steps = 23; Q(s,a) = 404.6857027304624; score = 498.0; mean_score/100_episodes = 318.87; reward = 89.0; mean_reward/100_episodes = -16.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 17:57:04
Episode no = 93400; won: False; iter_time_steps = 15; Q(s,a) = 93.853975905581; score = -504.0; mean_score/100_episodes = 269.46; reward = -503.0; mean_reward/100_episodes = -45.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 17:57:18
Episode no = 93500; won: True; iter_time_steps = 18; Q(s,a) = 437.5436232079173; score = 503.0; mean_score/100_episodes = 258.99; reward = 94.0; mean_reward/100_episodes = -51.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 17:57:32
Episode no = 93600; won: False; iter_time_steps = 13; Q(s,a) = 128.30320869986693; score = -502.0; mean_score/100_episodes = 360.05; reward = -501.0; mean_reward/100_episodes = 8.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-10 17:57:46
Episode no = 93700; won: True; iter_time_steps = 17; Q(s,a) = 466.3072572794027; score = 504.0; mean_score/100_episodes = 268.73; reward = 95.0; mean_reward/100_episodes = -46.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 17:58:00
Episode no = 93800; won: True; iter_time_steps = 22; Q(s,a) = 443.2892301450582; score = 499.0; mean_score/100_episodes = 279.28; reward = 90.0; mean_reward/100_episodes = -39.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 17:58:14
Episode no = 93900; won: True; iter_time_steps = 19; Q(s,a) = 394.68331811266097; score = 502.0; mean_score/100_episodes = 298.58; reward = 93.0; mean_reward/100_episodes = -28.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 17:58:29
Episode no = 94000; won: True; iter_time_steps = 18; Q(s,a) = 404.13959497450514; score = 503.0; mean_score/100_episodes = 319.84; reward = 94.0; mean_reward/100_episodes = -15.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 17:58:43
Episode no = 94100; won: True; iter_time_steps = 18; Q(s,a) = 454.3940572033292; score = 503.0; mean_score/100_episodes = 319.89; reward = 94.0; mean_reward/100_episodes = -15.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-10 17:58:57
Episode no = 94200; won: False; iter_time_steps = 22; Q(s,a) = 103.70399626376286; score = -511.0; mean_score/100_episodes = 219.08; reward = -510.0; mean_reward/100_episodes = -75.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-10 17:59:11
Episode no = 94300; won: True; iter_time_steps = 20; Q(s,a) = 343.5216868851085; score = 501.0; mean_score/100_episodes = 249.99; reward = 92.0; mean_reward/100_episodes = -56.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-10 17:59:24
Episode no = 94400; won: True; iter_time_steps = 27; Q(s,a) = 355.2271056122285; score = 494.0; mean_score/100_episodes = 278.77; reward = 85.0; mean_reward/100_episodes = -39.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 17:59:39
Episode no = 94500; won: False; iter_time_steps = 12; Q(s,a) = 213.57837350396457; score = -501.0; mean_score/100_episodes = 258.59; reward = -500.0; mean_reward/100_episodes = -52.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 17:59:53
Episode no = 94600; won: False; iter_time_steps = 21; Q(s,a) = 394.2806112522183; score = -510.0; mean_score/100_episodes = 268.21; reward = -509.0; mean_reward/100_episodes = -46.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 18:00:08
Episode no = 94700; won: False; iter_time_steps = 17; Q(s,a) = 135.3658215152498; score = -516.0; mean_score/100_episodes = 329.09; reward = -516.0; mean_reward/100_episodes = -10.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-10 18:00:23
Episode no = 94800; won: True; iter_time_steps = 16; Q(s,a) = 483.4437859457972; score = 505.0; mean_score/100_episodes = 298.97; reward = 96.0; mean_reward/100_episodes = -27.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 18:00:38
Episode no = 94900; won: False; iter_time_steps = 20; Q(s,a) = 111.7942090716163; score = -509.0; mean_score/100_episodes = 258.5; reward = -508.0; mean_reward/100_episodes = -52.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-10 18:00:53
Episode no = 95000; won: True; iter_time_steps = 16; Q(s,a) = 390.555754959688; score = 505.0; mean_score/100_episodes = 238.96; reward = 96.0; mean_reward/100_episodes = -63.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-10 18:01:07
Episode no = 95100; won: True; iter_time_steps = 18; Q(s,a) = 423.5111990048529; score = 503.0; mean_score/100_episodes = 289.72; reward = 94.0; mean_reward/100_episodes = -33.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-10 18:01:21
Episode no = 95200; won: True; iter_time_steps = 22; Q(s,a) = 415.1053553720131; score = 499.0; mean_score/100_episodes = 309.76; reward = 90.0; mean_reward/100_episodes = -21.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 18:01:35
Episode no = 95300; won: False; iter_time_steps = 20; Q(s,a) = 140.39826764131988; score = -509.0; mean_score/100_episodes = 280.0; reward = -508.0; mean_reward/100_episodes = -38.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 18:01:48
Episode no = 95400; won: True; iter_time_steps = 25; Q(s,a) = 424.27373286744574; score = 496.0; mean_score/100_episodes = 279.24; reward = 87.0; mean_reward/100_episodes = -39.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-10 18:02:03
Episode no = 95500; won: True; iter_time_steps = 17; Q(s,a) = 384.1412894509934; score = 504.0; mean_score/100_episodes = 349.48; reward = 95.0; mean_reward/100_episodes = 2.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-10 18:02:17
Episode no = 95600; won: True; iter_time_steps = 18; Q(s,a) = 440.9981333351195; score = 503.0; mean_score/100_episodes = 299.55; reward = 94.0; mean_reward/100_episodes = -27.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 18:02:31
Episode no = 95700; won: True; iter_time_steps = 25; Q(s,a) = 420.90610097000297; score = 496.0; mean_score/100_episodes = 269.4; reward = 87.0; mean_reward/100_episodes = -45.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-10 18:02:46
Episode no = 95800; won: True; iter_time_steps = 17; Q(s,a) = 471.43930479070383; score = 504.0; mean_score/100_episodes = 299.56; reward = 95.0; mean_reward/100_episodes = -27.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-10 18:03:00
Episode no = 95900; won: True; iter_time_steps = 16; Q(s,a) = 386.47428353007984; score = 505.0; mean_score/100_episodes = 339.77; reward = 96.0; mean_reward/100_episodes = -3.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 18:03:14
Episode no = 96000; won: True; iter_time_steps = 16; Q(s,a) = 457.44682011827956; score = 505.0; mean_score/100_episodes = 339.14; reward = 96.0; mean_reward/100_episodes = -4.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-10 18:03:29
Episode no = 96100; won: True; iter_time_steps = 22; Q(s,a) = 409.0599816577702; score = 499.0; mean_score/100_episodes = 309.2; reward = 90.0; mean_reward/100_episodes = -21.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-10 18:03:43
